t,m,ell,a1,a2,a3,b1,b2,b3,emb_m,emb_ell,aa,bb,p_phys,p_mask,no_test,no_success,p_log,d,k,adv
10,6,30,29,2,3,3,5,28,30,6,1,1,0.005,0.2,10001,9528,0.9527047295270472,24,8,0.4856060532408711
10,6,30,29,5,0,3,2,7,30,6,0,2,0.005,0.2,10001,9475,0.9474052594740526,24,8,0.4819509150645392
10,6,30,29,5,0,3,2,7,30,6,1,2,0.005,0.2,10001,9469,0.9468053194680532,24,8,0.4820322244652907
10,6,30,3,1,2,0,11,25,6,30,2,0,0.005,0.1666666666666666,10001,9574,0.9573042695730428,20,8,0.4944867386085188
10,6,30,3,1,2,0,11,25,6,30,2,1,0.005,0.1666666666666666,10001,9592,0.9591040895910408,20,8,0.49273162795560554
10,6,30,3,1,2,0,11,25,6,30,3,0,0.005,0.1666666666666666,10001,9578,0.9577042295770424,22,8,0.4948282657348159
10,6,30,3,1,2,0,11,25,6,30,3,1,0.005,0.1666666666666666,10001,9578,0.9577042295770424,20,8,0.49308031357343485
10,6,30,3,1,2,0,8,19,6,30,2,2,0.005,0.1333333333333333,10001,9691,0.969003099690031,12,8,0.5016022900611333
10,6,30,3,1,2,0,8,19,6,30,2,3,0.005,0.1,10001,9781,0.978002199780022,12,8,0.5812773948885628
10,6,30,3,1,2,0,8,19,6,30,2,4,0.005,0.1333333333333333,10001,9685,0.9684031596840316,12,8,0.5467545669744187
10,6,30,3,1,2,0,8,19,6,30,3,2,0.005,0.1333333333333333,10001,9701,0.97000299970003,12,8,0.5005973453059415
10,6,30,3,1,2,0,8,19,6,30,3,3,0.005,0.1,10001,9779,0.9778022197780222,12,8,0.580224840421244
10,6,30,3,1,2,0,8,19,6,30,3,4,0.005,0.1333333333333333,10001,9664,0.9663033696630337,12,8,0.5440919730908229
10,6,30,3,1,2,3,4,29,6,30,2,4,0.005,0.1666666666666666,10001,9579,0.9578042195780422,20,12,0.5108737010583895
10,6,30,3,1,2,3,4,29,6,30,2,5,0.005,0.1666666666666666,10001,9550,0.954904509549045,20,12,0.5127122292644739
10,6,30,3,1,2,3,4,29,6,30,3,4,0.005,0.1666666666666666,10001,9554,0.9553044695530448,20,12,0.5107509996534648
10,6,30,3,1,2,3,4,29,6,30,3,5,0.005,0.1666666666666666,10001,9558,0.9557044295570444,20,12,0.5124141893092752
10,6,30,3,2,1,0,1,5,6,30,2,0,0.005,0.1666666666666666,10001,9576,0.9575042495750424,22,8,0.4948282657348159
10,6,30,3,2,1,0,1,5,6,30,2,1,0.005,0.1666666666666666,10001,9580,0.957904209579042,20,8,0.49308031357343485
10,6,30,3,2,1,0,1,5,6,30,3,0,0.005,0.1666666666666666,10001,9595,0.9594040595940406,20,8,0.4944867386085188
10,6,30,3,2,1,0,1,5,6,30,3,1,0.005,0.1666666666666666,10001,9587,0.9586041395860414,20,8,0.49273162795560554
10,6,30,3,2,1,1,3,8,30,6,5,3,0.005,0.1666666666666666,10001,9516,0.9515048495150484,16,8,0.5412046433223061
10,6,30,3,2,1,5,12,17,30,6,4,2,0.005,0.1666666666666666,10001,9639,0.9638036196380362,18,8,0.5260163514849553
10,6,30,3,2,1,5,12,17,30,6,4,3,0.005,0.1666666666666666,10001,9659,0.9658034196580342,18,8,0.5219167884323733
10,6,30,3,2,1,5,12,17,30,6,5,2,0.005,0.1666666666666666,10001,9652,0.9651034896510348,18,8,0.5204978183965889
10,6,30,3,2,1,5,12,17,30,6,5,3,0.005,0.1666666666666666,10001,9664,0.9663033696630337,18,8,0.5161816472770455
10,6,30,3,4,5,0,19,14,6,30,2,0,0.005,0.1666666666666666,10001,9605,0.9604039596040396,20,8,0.49308031357343474
10,6,30,3,4,5,0,19,14,6,30,2,1,0.005,0.1666666666666666,10001,9621,0.962003799620038,22,8,0.49482826573481575
10,6,30,3,4,5,0,19,14,6,30,3,0,0.005,0.1666666666666666,10001,9570,0.956904309569043,22,8,0.49273162795560543
10,6,30,3,4,5,0,19,14,6,30,3,1,0.005,0.1666666666666666,10001,9604,0.9603039696030397,20,8,0.49448673860851866
10,6,30,3,5,4,0,5,16,6,30,2,2,0.005,0.1666666666666666,10001,9570,0.956904309569043,22,8,0.49448673860851866
10,6,30,3,5,4,0,5,16,6,30,2,3,0.005,0.1666666666666666,10001,9581,0.958004199580042,20,8,0.49273162795560543
10,6,30,3,5,4,0,5,16,6,30,3,2,0.005,0.1666666666666666,10001,9602,0.96010398960104,22,8,0.49482826573481575
10,6,30,3,5,4,1,0,29,6,30,2,2,0.005,0.1,10001,9756,0.9755024497550244,12,8,0.5896056370689635
10,6,30,3,5,4,1,0,29,6,30,2,3,0.005,0.1333333333333333,10001,9712,0.9711028897110288,12,8,0.5107099559145091
10,6,30,3,5,4,1,0,29,6,30,2,4,0.005,0.1,10001,9749,0.9748025197480252,12,8,0.5866734987548207
10,6,30,3,5,4,1,0,29,6,30,2,5,0.005,0.1333333333333333,10001,9725,0.9724027597240276,12,8,0.5079415340778426
10,6,30,3,5,4,1,0,29,6,30,3,2,0.005,0.1,10001,9741,0.974002599740026,12,8,0.5866734987548207
10,6,30,3,5,4,1,0,29,6,30,3,3,0.005,0.1333333333333333,10001,9729,0.9728027197280272,12,8,0.5079415340778426
10,6,30,3,5,4,1,0,29,6,30,3,4,0.005,0.1,10001,9719,0.9718028197180282,12,8,0.5896056370689635
10,6,30,3,5,4,1,0,29,6,30,3,5,0.005,0.1333333333333333,10001,9699,0.9698030196980302,12,8,0.5107099559145091
10,6,30,3,5,4,3,5,13,30,6,4,0,0.005,0.2,10001,9525,0.9524047595240476,12,8,0.5117565164045234
10,6,30,3,5,4,3,5,13,30,6,4,1,0.005,0.2,10001,9513,0.9512048795120488,12,8,0.5106521894310337
10,6,30,5,0,1,1,1,3,6,30,0,5,0.005,0.2333333333333333,10001,9457,0.9456054394560544,20,8,0.48016588841963015
10,6,30,5,0,1,1,1,3,6,30,1,5,0.005,0.2333333333333333,10001,9392,0.9391060893910608,18,8,0.4816783558829002
10,6,30,5,0,1,1,1,3,6,30,2,1,0.005,0.1666666666666666,10001,9623,0.9622037796220378,18,8,0.523143912404459
10,6,30,5,0,1,1,1,3,6,30,3,1,0.005,0.1666666666666666,10001,9645,0.9644035596440356,20,8,0.5205872063287431
10,6,30,5,0,1,1,18,23,6,30,0,0,0.005,0.2,10001,9611,0.961003899610039,10,8,0.4690067580502781
10,6,30,5,0,1,1,18,23,6,30,0,1,0.005,0.1666666666666666,10001,9614,0.9613038696130388,10,8,0.5234267764194387
10,6,30,5,0,1,1,18,23,6,30,0,4,0.005,0.2,10001,9618,0.9617038296170384,10,8,0.4801880454315841
10,6,30,5,0,1,1,18,23,6,30,0,5,0.005,0.1666666666666666,10001,9641,0.964003599640036,10,8,0.5345078075167898
10,6,30,5,0,1,1,18,23,6,30,1,0,0.005,0.2,10001,9583,0.9582041795820418,10,8,0.4801880454315842
10,6,30,5,0,1,1,18,23,6,30,1,1,0.005,0.1666666666666666,10001,9646,0.9645035496450356,10,8,0.5345078075167901
10,6,30,5,0,1,1,18,23,6,30,1,4,0.005,0.2,10001,9620,0.961903809619038,10,8,0.4690067580502781
10,6,30,5,0,1,1,18,23,6,30,1,5,0.005,0.1666666666666666,10001,9637,0.9636036396360363,10,8,0.5234267764194386
10,6,30,5,0,1,3,11,27,6,30,2,0,0.005,0.1666666666666666,10001,9571,0.957004299570043,16,8,0.5310886843100924
10,6,30,5,0,1,3,11,27,6,30,2,1,0.005,0.2,10001,9457,0.9456054394560544,16,8,0.4742030344689319
10,6,30,5,0,1,3,11,27,6,30,3,0,0.005,0.1666666666666666,10001,9581,0.958004199580042,16,8,0.5316766375564596
10,6,30,5,0,1,3,11,27,6,30,3,1,0.005,0.2,10001,9520,0.951904809519048,16,8,0.474771207094973
10,6,30,5,0,1,3,9,17,6,30,2,4,0.005,0.1666666666666666,10001,9567,0.9566043395660434,16,8,0.5310886843100919
10,6,30,5,0,1,3,9,17,6,30,2,5,0.005,0.2,10001,9481,0.948005199480052,16,8,0.4742030344689316
10,6,30,5,0,1,3,9,17,6,30,3,4,0.005,0.1666666666666666,10001,9581,0.958004199580042,16,8,0.5316766375564592
10,6,30,5,0,1,4,13,29,6,30,4,0,0.005,0.2,10001,9542,0.954104589541046,18,8,0.4709859551738707
10,6,30,5,0,1,4,13,29,6,30,4,1,0.005,0.1666666666666666,10001,9644,0.9643035696430357,18,8,0.525799344386201
10,6,30,5,0,1,4,13,29,6,30,5,1,0.005,0.1666666666666666,10001,9634,0.9633036696330368,20,8,0.5228895078313233
10,6,30,5,0,5,0,21,23,6,30,2,4,0.005,0.1666666666666666,10001,9620,0.961903809619038,16,8,0.5142877894295348
10,6,30,5,0,5,0,26,27,6,30,2,3,0.005,0.1666666666666666,10001,9625,0.9624037596240376,16,8,0.5142877894295331
10,6,30,5,0,5,0,3,4,6,30,4,2,0.005,0.1666666666666666,10001,9612,0.9611038896110388,16,8,0.5142877894295345
10,6,30,5,0,5,0,3,4,6,30,4,3,0.005,0.2,10001,9487,0.9486051394860514,16,8,0.45750842194339786
10,6,30,5,0,5,0,3,4,6,30,5,2,0.005,0.1666666666666666,10001,9617,0.9616038396160383,16,8,0.5102488622562745
10,6,30,5,0,5,2,27,19,6,30,2,4,0.005,0.2,10001,9536,0.9535046495350464,18,8,0.470985955173871
10,6,30,5,0,5,2,27,19,6,30,2,5,0.005,0.1666666666666666,10001,9662,0.966103389661034,18,8,0.525799344386201
10,6,30,5,0,5,2,27,19,6,30,3,5,0.005,0.1666666666666666,10001,9616,0.9615038496150384,18,8,0.5228895078313233
10,6,30,5,0,5,2,9,13,6,30,2,4,0.005,0.2,10001,9512,0.9511048895110488,18,8,0.470985955173871
10,6,30,5,0,5,2,9,13,6,30,2,5,0.005,0.1666666666666666,10001,9653,0.9652034796520348,18,8,0.525799344386201
10,6,30,5,0,5,2,9,13,6,30,3,4,0.005,0.2,10001,9513,0.9512048795120488,18,8,0.46815929696248304
10,6,30,5,0,5,2,9,13,6,30,3,5,0.005,0.1666666666666666,10001,9642,0.964103589641036,20,8,0.5228895078313233
10,6,30,5,0,5,3,2,19,6,30,4,0,0.005,0.2,10001,9581,0.958004199580042,18,8,0.48212786765692195
10,6,30,5,0,5,3,2,19,6,30,4,1,0.005,0.1666666666666666,10001,9680,0.967903209679032,18,8,0.5361679425905547
10,6,30,5,0,5,3,2,19,6,30,4,3,0.005,0.2,10001,9621,0.962003799620038,20,8,0.51879464581652
10,6,30,5,0,5,3,2,19,6,30,5,0,0.005,0.2,10001,9606,0.9605039496050396,20,8,0.47962658288954146
10,6,30,5,0,5,3,2,19,6,30,5,1,0.005,0.1666666666666666,10001,9722,0.972102789721028,18,8,0.5336154396565572
10,6,30,5,0,5,3,2,19,6,30,5,3,0.005,0.2,10001,9573,0.9572042795720428,18,8,0.5182598244714433
10,6,30,5,1,0,0,22,9,6,30,0,3,0.005,0.1666666666666666,10001,9612,0.9611038896110388,16,8,0.5142877894295346
10,6,30,5,1,0,0,22,9,6,30,1,2,0.005,0.2,10001,9493,0.9492050794920508,16,8,0.45360113029001903
10,6,30,5,1,0,0,22,9,6,30,1,3,0.005,0.1666666666666666,10001,9573,0.9572042795720428,16,8,0.5102488622562747
10,6,30,5,1,0,1,12,19,6,30,0,0,0.005,0.2,10001,9583,0.9582041795820418,18,8,0.5102274260518141
10,6,30,5,1,0,1,12,19,6,30,0,2,0.005,0.1666666666666666,10001,9721,0.972002799720028,18,8,0.5215000730946311
10,6,30,5,1,0,1,12,19,6,30,0,3,0.005,0.2,10001,9587,0.9586041395860414,20,8,0.4673953448858721
10,6,30,5,1,0,1,12,19,6,30,1,0,0.005,0.2,10001,9586,0.9585041495850416,20,8,0.500990900924666
10,6,30,5,1,0,1,12,19,6,30,1,2,0.005,0.1666666666666666,10001,9698,0.9697030296970304,18,8,0.511528889023408
10,6,30,5,1,0,1,12,19,6,30,1,3,0.005,0.2,10001,9581,0.958004199580042,18,8,0.45750231930333773
10,6,30,5,1,0,1,12,19,6,30,4,0,0.005,0.2333333333333333,10001,9470,0.946905309469053,18,8,0.48146185979141043
10,6,30,5,1,0,3,26,29,6,30,0,0,0.005,0.2,10001,9482,0.948105189481052,20,8,0.47674286335171684
10,6,30,5,1,0,3,26,29,6,30,0,1,0.005,0.1666666666666666,10001,9602,0.96010398960104,18,8,0.5334369552867635
10,6,30,5,1,0,3,26,29,6,30,1,0,0.005,0.2,10001,9568,0.9567043295670432,18,8,0.47462935775844184
10,6,30,5,1,0,3,26,29,6,30,1,1,0.005,0.1666666666666666,10001,9600,0.95990400959904,18,8,0.5312249511574922
10,6,30,5,1,0,5,14,7,6,30,2,2,0.005,0.2,10001,9631,0.963003699630037,18,8,0.5102274260518144
10,6,30,5,1,0,5,14,7,6,30,2,4,0.005,0.2,10001,9569,0.9568043195680432,18,8,0.4673953448858722
10,6,30,5,1,0,5,14,7,6,30,2,5,0.005,0.1666666666666666,10001,9676,0.9675032496750324,18,8,0.5215000730946314
10,6,30,5,1,0,5,14,7,6,30,3,2,0.005,0.2,10001,9603,0.9602039796020398,18,8,0.5009909009246665
10,6,30,5,1,0,5,14,7,6,30,3,4,0.005,0.2,10001,9555,0.9554044595540446,18,8,0.4575023193033377
10,6,30,5,1,0,5,14,7,6,30,3,5,0.005,0.1666666666666666,10001,9727,0.9726027397260274,20,8,0.5115288890234083
10,6,30,5,1,0,5,28,27,6,30,0,2,0.005,0.2,10001,9529,0.9528047195280472,18,8,0.4568878800216568
10,6,30,5,1,0,5,28,27,6,30,0,3,0.005,0.1666666666666666,10001,9599,0.9598040195980402,18,8,0.5115989498283804
10,6,30,5,1,0,5,28,27,6,30,1,2,0.005,0.2,10001,9552,0.9551044895510448,22,8,0.46060625366685864
10,6,30,5,1,0,5,28,27,6,30,1,3,0.005,0.1666666666666666,10001,9620,0.961903809619038,18,8,0.5154144198233261
10,6,30,5,1,0,5,28,27,6,30,2,2,0.005,0.1666666666666666,10001,9600,0.95990400959904,22,8,0.5154144198233257
10,6,30,5,1,0,5,28,27,6,30,3,2,0.005,0.1666666666666666,10001,9635,0.9634036596340366,22,8,0.5115989498283793
10,6,30,5,1,0,5,28,27,6,30,3,3,0.005,0.2,10001,9481,0.948005199480052,18,8,0.45688788002165587
10,6,30,5,1,2,1,16,9,6,30,2,2,0.005,0.1666666666666666,10001,9643,0.9642035796420358,18,8,0.5259256060841779
10,6,30,5,1,2,1,16,9,6,30,3,2,0.005,0.1666666666666666,10001,9602,0.96010398960104,18,8,0.5204479203921755
10,6,30,5,1,2,1,16,9,6,30,3,3,0.005,0.2,10001,9500,0.94990500949905,20,8,0.4655625342795343
10,6,30,5,1,2,2,29,26,6,30,0,1,0.005,0.1666666666666666,10001,9586,0.9585041495850416,16,8,0.5142877894295343
10,6,30,5,1,2,2,29,26,6,30,1,0,0.005,0.2,10001,9505,0.9504049595040496,16,8,0.4536011302900189
10,6,30,5,1,2,2,29,26,6,30,1,1,0.005,0.1666666666666666,10001,9598,0.9597040295970404,16,8,0.5102488622562745
10,6,30,5,1,2,5,1,4,6,30,2,0,0.005,0.2,10001,9475,0.9474052594740526,18,8,0.4596088248703433
10,6,30,5,1,2,5,1,4,6,30,2,1,0.005,0.1666666666666666,10001,9633,0.9632036796320368,20,8,0.516338294594372
10,6,30,5,1,2,5,1,4,6,30,3,0,0.005,0.2,10001,9472,0.9471052894710528,18,8,0.45636350611255033
10,6,30,5,1,2,5,1,4,6,30,3,1,0.005,0.1666666666666666,10001,9558,0.9557044295570444,18,8,0.5130932999509799
10,6,30,5,2,1,1,1,29,6,30,2,1,0.005,0.2,10001,9632,0.9631036896310368,20,8,0.49885452145592324
10,6,30,5,2,1,1,1,29,6,30,2,4,0.005,0.1666666666666666,10001,9682,0.968103189681032,18,8,0.5195817964658435
10,6,30,5,2,1,1,1,29,6,30,2,5,0.005,0.2,10001,9574,0.9573042695730428,18,8,0.46549510687106344
10,6,30,5,2,1,1,1,29,6,30,3,1,0.005,0.2,10001,9615,0.9614038596140386,18,8,0.5092927132947979
10,6,30,5,2,1,1,1,29,6,30,3,4,0.005,0.1666666666666666,10001,9700,0.96990300969903,18,8,0.5198211569244399
10,6,30,5,2,1,1,1,29,6,30,3,5,0.005,0.2,10001,9614,0.9613038696130388,20,8,0.4657688397065062
10,6,30,5,2,1,1,24,21,6,30,4,0,0.005,0.2,10001,9499,0.9498050194980502,18,8,0.4563635061125507
10,6,30,5,2,1,1,24,21,6,30,4,1,0.005,0.1666666666666666,10001,9566,0.9565043495650436,20,8,0.5130932999509803
10,6,30,5,2,1,1,24,21,6,30,5,0,0.005,0.2,10001,9498,0.9497050294970504,18,8,0.45960882487034377
10,6,30,5,2,1,1,24,21,6,30,5,1,0.005,0.1666666666666666,10001,9593,0.9592040795920408,18,8,0.5163382945943724
10,6,30,5,2,1,4,7,28,6,30,2,1,0.005,0.1666666666666666,10001,9615,0.9614038596140386,16,8,0.5142877894295349
10,6,30,5,2,1,4,7,28,6,30,3,0,0.005,0.2,10001,9510,0.950904909509049,16,8,0.4536011302900189
10,6,30,5,2,1,4,7,28,6,30,3,1,0.005,0.1666666666666666,10001,9590,0.958904109589041,16,8,0.5102488622562749
10,6,30,5,2,1,5,22,18,6,30,0,0,0.005,0.1666666666666666,10001,9692,0.9691030896910308,18,8,0.5328360472744397
10,6,30,5,2,1,5,22,18,6,30,0,1,0.005,0.2,10001,9612,0.9611038896110388,18,8,0.47874385206913567
10,6,30,5,2,1,5,22,18,6,30,0,5,0.005,0.2,10001,9624,0.9623037696230377,18,8,0.5145476928215568
10,6,30,5,2,1,5,22,18,6,30,1,0,0.005,0.1666666666666666,10001,9719,0.9718028197180282,18,8,0.5334438942753045
10,6,30,5,2,1,5,22,18,6,30,1,1,0.005,0.2,10001,9584,0.9583041695830417,18,8,0.4793899471701898
10,6,30,5,2,1,5,22,18,6,30,1,5,0.005,0.2,10001,9617,0.9616038396160383,18,8,0.5188177383587705
10,6,30,5,2,1,5,23,7,6,30,2,0,0.005,0.1666666666666666,10001,9719,0.9718028197180282,18,8,0.5328360472744399
10,6,30,5,2,1,5,23,7,6,30,2,1,0.005,0.2,10001,9626,0.9625037496250376,18,8,0.47874385206913567
10,6,30,5,2,1,5,23,7,6,30,2,5,0.005,0.2,10001,9553,0.9552044795520448,18,8,0.5145476928215564
10,6,30,5,2,1,5,23,7,6,30,3,0,0.005,0.1666666666666666,10001,9705,0.9704029597040296,18,8,0.5334438942753049
10,6,30,5,2,1,5,23,7,6,30,3,1,0.005,0.2,10001,9584,0.9583041695830417,18,8,0.47938994717018985
10,6,30,5,2,1,5,23,7,6,30,3,5,0.005,0.2,10001,9609,0.9608039196080392,18,8,0.5188177383587703
10,6,30,5,2,1,5,8,17,6,30,4,0,0.005,0.2,10001,9492,0.9491050894910508,18,8,0.47674286335171695
10,6,30,5,2,1,5,8,17,6,30,4,1,0.005,0.1666666666666666,10001,9613,0.9612038796120388,18,8,0.5334369552867635
10,6,30,5,2,1,5,8,17,6,30,5,0,0.005,0.2,10001,9536,0.9535046495350464,20,8,0.474629357758442
10,6,30,5,2,1,5,8,17,6,30,5,1,0.005,0.1666666666666666,10001,9598,0.9597040295970404,20,8,0.5312249511574925
10,6,30,5,2,3,1,24,7,6,30,0,1,0.005,0.1666666666666666,10001,9621,0.962003799620038,18,8,0.515414419823326
10,6,30,5,2,3,1,24,7,6,30,1,0,0.005,0.2,10001,9512,0.9511048895110488,18,8,0.4568878800216569
10,6,30,5,2,3,1,24,7,6,30,1,1,0.005,0.1666666666666666,10001,9634,0.9633036696330368,22,8,0.5115989498283804
10,6,30,5,2,3,1,24,7,6,30,4,0,0.005,0.1666666666666666,10001,9621,0.962003799620038,18,8,0.515414419823326
10,6,30,5,2,3,2,28,29,6,30,2,2,0.005,0.2,10001,9584,0.9583041695830417,18,8,0.4793899471701888
10,6,30,5,2,3,2,28,29,6,30,2,3,0.005,0.1666666666666666,10001,9704,0.9703029697030296,18,8,0.5334438942753036
10,6,30,5,2,3,2,28,29,6,30,2,4,0.005,0.2,10001,9613,0.9612038796120388,18,8,0.5188177383587711
10,6,30,5,2,3,2,28,29,6,30,3,2,0.005,0.2,10001,9573,0.9572042795720428,18,8,0.4787438520691351
10,6,30,5,2,3,2,28,29,6,30,3,3,0.005,0.1666666666666666,10001,9711,0.971002899710029,20,8,0.5328360472744391
10,6,30,5,2,3,2,28,29,6,30,3,4,0.005,0.2,10001,9616,0.9615038496150384,20,8,0.5145476928215574
10,6,30,5,2,3,3,16,23,6,30,2,2,0.005,0.2,10001,9598,0.9597040295970404,18,8,0.47962658288954124
10,6,30,5,2,3,3,16,23,6,30,2,3,0.005,0.1666666666666666,10001,9714,0.9713028697130288,18,8,0.5336154396565573
10,6,30,5,2,3,3,16,23,6,30,2,4,0.005,0.2,10001,9602,0.96010398960104,18,8,0.5182598244714428
10,6,30,5,2,3,3,16,23,6,30,3,2,0.005,0.2,10001,9636,0.9635036496350364,18,8,0.48212786765692217
10,6,30,5,2,3,3,16,23,6,30,3,3,0.005,0.1666666666666666,10001,9685,0.9684031596840316,18,8,0.5361679425905549
10,6,30,5,2,3,3,16,23,6,30,3,4,0.005,0.2,10001,9634,0.9633036696330368,18,8,0.5187946458165197
10,6,30,5,2,3,5,21,14,6,30,4,4,0.005,0.2,10001,9479,0.9478052194780522,20,8,0.47428430213567235
10,6,30,5,2,3,5,21,14,6,30,4,5,0.005,0.1666666666666666,10001,9573,0.9572042795720428,18,8,0.5310384108880197
10,6,30,5,2,3,5,21,14,6,30,5,4,0.005,0.2,10001,9485,0.9484051594840516,18,8,0.4745455999073145
10,6,30,5,2,3,5,21,14,6,30,5,5,0.005,0.1666666666666666,10001,9585,0.9584041595840416,18,8,0.5313732896707832
10,6,30,5,2,3,5,22,11,6,30,0,0,0.005,0.2,10001,9518,0.9517048295170484,20,8,0.4679187086442607
10,6,30,5,2,3,5,22,11,6,30,0,1,0.005,0.1666666666666666,10001,9626,0.9625037496250376,20,8,0.5227606560142347
10,6,30,5,2,3,5,22,11,6,30,1,0,0.005,0.2,10001,9493,0.9492050794920508,18,8,0.4661695187568373
10,6,30,5,2,3,5,22,11,6,30,1,1,0.005,0.1666666666666666,10001,9634,0.9633036696330368,20,8,0.5209190532999377
